session,site,location,landuse,trap,species,abundance
1,AD,Houthulst,Food_forest,1,TRICHONISCUS_PUSILLUS,4
1,U,Amsterdam,Food_forest,2,TRACHELIPUS_RATHKII,6
1,U,Amsterdam,Food_forest,2,PHILOSCIA_MUSCORUM,22
1,U,Amsterdam,Food_forest,2,PORCELLIONIDES_PRUINOSUS,1
1,U,Amsterdam,Food_forest,2,TRICHONISCUS_PUSILLUS,2
4,U,Amsterdam,Food_forest,1,TRACHELIPUS_RATHKII,2
4,A,Haarzuilens,Food_forest,1,PHILOSCIA_MUSCORUM,2
4,AJ,Rijswijk,Arable_field,2,TRACHELIPUS_RATHKII,1
4,AK,Rijswijk,Forest,1,ONISCUS_ASELLUS,1
4,AK,Rijswijk,Forest,1,PHILOSCIA_MUSCORUM,5
4,AK,Rijswijk,Forest,1,ARMADILLIDIUM_VULGARE,10
4,Y,Swalmen,Food_forest,1,ARMADILLIDIUM_VULGARE,53
4,Y,Swalmen,Food_forest,1,TRACHELIPUS_RATHKII,1
4,Y,Swalmen,Food_forest,1,PORCELLIO_SCABER,3
4,V,Amsterdam,Forest,2,PHILOSCIA_MUSCORUM,13
4,AP,Etten-Leur,Grassland,2,ONISCUS_ASELLUS,8
4,AP,Etten-Leur,Grassland,2,PORCELLIO_SCABER,27
4,G,Vlaardingen,Food_forest,1,ONISCUS_ASELLUS,5
4,G,Vlaardingen,Food_forest,1,PORCELLIO_SCABER,6
4,G,Vlaardingen,Food_forest,1,PHILOSCIA_MUSCORUM,1
4,AF,Houthulst,Forest,2,ONISCUS_ASELLUS,1
4,AF,Houthulst,Forest,2,PORCELLIO_SCABER,2
4,C,Haarzuilens,Forest,1,PHILOSCIA_MUSCORUM,2
4,AO,Etten-Leur,Food_forest,2,ONISCUS_ASELLUS,108
4,AO,Etten-Leur,Food_forest,2,PORCELLIO_SCABER,3
4,AO,Etten-Leur,Food_forest,2,PHILOSCIA_MUSCORUM,12
4,AO,Etten-Leur,Food_forest,2,HAPLOPHTHALMUS_DANICUS,1
4,AO,Etten-Leur,Food_forest,1,PORCELLIO_SCABER,70
4,AO,Etten-Leur,Food_forest,1,PHILOSCIA_MUSCORUM,3
4,AO,Etten-Leur,Food_forest,1,ONISCUS_ASELLUS,2
4,AQ,Etten-Leur,Forest,2,PORCELLIO_SCABER,91
4,AQ,Etten-Leur,Forest,2,ONISCUS_ASELLUS,48
4,AQ,Etten-Leur,Forest,2,PHILOSCIA_MUSCORUM,40
4,AQ,Etten-Leur,Forest,1,PORCELLIO_SCABER,61
4,AQ,Etten-Leur,Forest,1,ONISCUS_ASELLUS,12
4,AQ,Etten-Leur,Forest,1,PHILOSCIA_MUSCORUM,5
4,E,Vlaardingen,Forest,1,PORCELLIO_SCABER,4
4,E,Vlaardingen,Forest,1,PHILOSCIA_MUSCORUM,7
4,G,Vlaardingen,Food_forest,2,ONISCUS_ASELLUS,2
4,G,Vlaardingen,Food_forest,2,PHILOSCIA_MUSCORUM,2
4,W,Swalmen,Forest,2,ARMADILLIDIUM_VULGARE,4
4,W,Swalmen,Forest,2,PHILOSCIA_MUSCORUM,2
4,S,Sint-Truiden,Arable_field,1,PORCELLIO_SCABER,1
4,AM,Oostwaard,Forest,1,ONISCUS_ASELLUS,29
4,AM,Oostwaard,Forest,1,PORCELLIO_SCABER,2
4,AM,Oostwaard,Forest,1,PHILOSCIA_MUSCORUM,8
4,AI,Rijswijk,Food_forest,1,ARMADILLIDIUM_VULGARE,3
4,S,Sint-Truiden,Arable_field,2,ARMADILLIDIUM_VULGARE,1
4,AH,Rijswijk,Grassland,1,HYLONISCUS_RIPARIUS,1
4,W,Swalmen,Forest,1,PORCELLIO_SCABER,3
4,W,Swalmen,Forest,1,ONISCUS_ASELLUS,2
4,W,Swalmen,Forest,1,PHILOSCIA_MUSCORUM,2
4,W,Swalmen,Forest,1,ARMADILLIDIUM_VULGARE,1
4,U,Amsterdam,Food_forest,2,ARMADILLIDIUM_VULGARE,2
4,U,Amsterdam,Food_forest,2,PORCELLIO_SCABER,3
4,U,Amsterdam,Food_forest,2,PHILOSCIA_MUSCORUM,3
4,U,Amsterdam,Food_forest,2,TRACHELIPUS_RATHKII,10
4,AL,Oostwaard,Grassland,2,TRACHELIPUS_RATHKII,3
4,Q,Sint-Truiden,Forest,1,PORCELLIO_SCABER,1
4,Q,Sint-Truiden,Forest,1,ONISCUS_ASELLUS,2
4,Q,Sint-Truiden,Forest,1,PHILOSCIA_MUSCORUM,1
4,V,Amsterdam,Forest,1,PHILOSCIA_MUSCORUM,2
4,C,Haarzuilens,Forest,2,TRACHELIPUS_RATHKII,1
4,C,Haarzuilens,Forest,2,PORCELLIO_SCABER,3
4,AT,Malden,Food_forest,1,TRACHELIPUS_RATHKII,2
4,AT,Malden,Food_forest,1,PHILOSCIA_MUSCORUM,1
4,AJ,Rijswijk,Arable_field,1,PHILOSCIA_MUSCORUM,1
4,AO,Etten-Leur,Food_forest,2,PORCELLIO_SCABER,3
4,AO,Etten-Leur,Food_forest,2,ONISCUS_ASELLUS,2
4,AO,Etten-Leur,Food_forest,2,ARMADILLIDIUM_VULGARE,13
4,AN,Oostwaard,Food_forest,1,ARMADILLIDIUM_VULGARE,1
4,AN,Oostwaard,Food_forest,1,TRACHELIPUS_RATHKII,2
4,AN,Oostwaard,Food_forest,1,PORCELLIO_SCABER,3
4,B,Haarzuilens,Grassland,1,TRACHELIPUS_RATHKII,2
4,AM,Oostwaard,Forest,2,ONISCUS_ASELLUS,5
4,AM,Oostwaard,Forest,2,ARMADILLIDIUM_VULGARE,2
4,AM,Oostwaard,Forest,2,PHILOSCIA_MUSCORUM,1
4,AX,Vaassen,Food_forest,1,ARMADILLIDIUM_VULGARE,15
4,Q,Sint-Truiden,Forest,2,ONISCUS_ASELLUS,1
4,Q,Sint-Truiden,Forest,2,PORCELLIO_SCABER,1
4,AW,Vaassen,Forest,2,ONISCUS_ASELLUS,2
4,AW,Vaassen,Forest,2,PORCELLIO_SCABER,1
4,AU,Malden,Forest,1,ARMADILLIDIUM_VULGARE,13
4,AU,Malden,Forest,1,PORCELLIO_SCABER,13
4,AU,Malden,Forest,1,PHILOSCIA_MUSCORUM,21
4,Y,Swalmen,Food_forest,2,ARMADILLIDIUM_VULGARE,9
4,AS,Malden,Grassland,2,ARMADILLIDIUM_VULGARE,1
4,AS,Malden,Grassland,2,PHILOSCIA_MUSCORUM,1
4,AT,Malden,Food_forest,2,ONISCUS_ASELLUS,4
4,AT,Malden,Food_forest,2,ARMADILLIDIUM_VULGARE,1
4,AN,Oostwaard,Food_forest,2,PORCELLIO_SCABER,6
4,AN,Oostwaard,Food_forest,2,ARMADILLIDIUM_VULGARE,3
4,AN,Oostwaard,Food_forest,2,ONISCUS_ASELLUS,1
4,AN,Oostwaard,Food_forest,2,TRACHELIPUS_RATHKII,1
1,P,Sint-Truiden,Food_forest,1,ARMADILLIDIUM_VULGARE,3
4,AS,Malden,Grassland,1,PORCELLIO_SCABER,2
3,Y,Swalmen,Food_forest,1,ARMADILLIDIUM_VULGARE,63
3,AI,Rijswijk,Food_forest,1,PHILOSCIA_MUSCORUM,1
3,AI,Rijswijk,Food_forest,1,ARMADILLIDIUM_VULGARE,1
3,AU,Malden,Forest,2,ARMADILLIDIUM_VULGARE,10
3,AU,Malden,Forest,2,PORCELLIO_SCABER,32
3,AU,Malden,Forest,2,PHILOSCIA_MUSCORUM,21
3,AU,Malden,Forest,2,ONISCUS_ASELLUS,8
3,AT,Malden,Food_forest,1,ONISCUS_ASELLUS,6
3,AT,Malden,Food_forest,1,PORCELLIO_SCABER,12
3,AT,Malden,Food_forest,1,TRACHELIPUS_RATHKII,3
3,AT,Malden,Food_forest,1,PHILOSCIA_MUSCORUM,16
3,AS,Malden,Grassland,2,PORCELLIO_SCABER,2
3,AS,Malden,Grassland,2,TRACHELIPUS_RATHKII,14
3,AT,Malden,Food_forest,2,TRACHELIPUS_RATHKII,4
3,AT,Malden,Food_forest,2,PORCELLIO_SCABER,1
3,AT,Malden,Food_forest,2,ONISCUS_ASELLUS,2
3,AT,Malden,Food_forest,2,ARMADILLIDIUM_VULGARE,8
3,AT,Malden,Food_forest,2,PHILOSCIA_MUSCORUM,17
3,Q,Sint-Truiden,Forest,1,PORCELLIO_SCABER,1
3,Q,Sint-Truiden,Forest,1,ONISCUS_ASELLUS,1
3,Q,Sint-Truiden,Forest,1,PHILOSCIA_AFFINIS,1
3,Q,Sint-Truiden,Forest,1,TRICHONISCUS_PUSILLUS,2
3,P,Sint-Truiden,Food_forest,1,ARMADILLIDIUM_VULGARE,4
3,AI,Rijswijk,Food_forest,2,TRACHELIPUS_RATHKII,1
3,AI,Rijswijk,Food_forest,2,ARMADILLIDIUM_VULGARE,4
3,C,Haarzuilens,Forest,1,TRACHELIPUS_RATHKII,1
3,C,Haarzuilens,Forest,1,PHILOSCIA_MUSCORUM,7
3,W,Swalmen,Forest,2,PORCELLIO_SCABER,1
3,W,Swalmen,Forest,2,ONISCUS_ASELLUS,1
3,W,Swalmen,Forest,2,PHILOSCIA_MUSCORUM,5
3,W,Swalmen,Forest,2,ARMADILLIDIUM_VULGARE,14
3,AS,Malden,Grassland,1,PORCELLIO_SCABER,2
3,AS,Malden,Grassland,1,TRACHELIPUS_RATHKII,9
3,Y,Swalmen,Food_forest,2,ARMADILLIDIUM_VULGARE,43
3,Y,Swalmen,Food_forest,2,PHILOSCIA_MUSCORUM,4
3,Y,Swalmen,Food_forest,2,ONISCUS_ASELLUS,1
3,Y,Swalmen,Food_forest,2,TRACHELIPUS_RATHKII,2
3,R,Sint-Truiden,Grassland,2,TRACHELIPUS_RATHKII,4
3,C,Haarzuilens,Forest,2,PHILOSCIA_MUSCORUM,2
3,C,Haarzuilens,Forest,2,PORCELLIO_SCABER,1
3,C,Haarzuilens,Forest,2,TRACHELIPUS_RATHKII,1
3,W,Swalmen,Forest,1,PORCELLIO_SCABER,14
3,W,Swalmen,Forest,1,ARMADILLIDIUM_VULGARE,36
3,W,Swalmen,Forest,1,PHILOSCIA_MUSCORUM,19
3,W,Swalmen,Forest,1,ONISCUS_ASELLUS,7
3,AK,Rijswijk,Forest,1,ARMADILLIDIUM_VULGARE,5
3,AK,Rijswijk,Forest,1,PHILOSCIA_MUSCORUM,3
3,AK,Rijswijk,Forest,1,PORCELLIO_SCABER,1
3,A,Haarzuilens,Food_forest,1,PHILOSCIA_MUSCORUM,1
3,A,Haarzuilens,Food_forest,2,TRACHELIPUS_RATHKII,5
3,A,Haarzuilens,Food_forest,2,PHILOSCIA_MUSCORUM,1
3,S,Sint-Truiden,Arable_field,2,PHILOSCIA_MUSCORUM,1
3,S,Sint-Truiden,Arable_field,2,TRICHONISCUS_PUSILLUS,1
3,Z,Nevele,Food_forest,1,ARMADILLIDIUM_VULGARE,94
3,Z,Nevele,Food_forest,1,PHILOSCIA_MUSCORUM,1
3,Z,Nevele,Food_forest,1,ONISCUS_ASELLUS,7
3,Z,Nevele,Food_forest,1,PHILOSCIA_MUSCORUM,2
3,Z,Nevele,Food_forest,1,ARMADILLIDIUM_VULGARE,102
3,Z,Nevele,Food_forest,1,ONISCUS_ASELLUS,7
3,Z,Nevele,Food_forest,1,HAPLOPHTHALMUS_DANICUS,2
3,Z,Nevele,Food_forest,1,HYLONISCUS_RIPARIUS,2
3,AN,Oostwaard,Food_forest,2,ARMADILLIDIUM_VULGARE,3
3,AN,Oostwaard,Food_forest,2,PORCELLIO_SCABER,4
3,AN,Oostwaard,Food_forest,2,TRACHELIPUS_RATHKII,2
3,AN,Oostwaard,Food_forest,2,ONISCUS_ASELLUS,3
3,AN,Oostwaard,Food_forest,2,HYLONISCUS_RIPARIUS,1
3,J,Boelenslaan,Food_forest,2,PHILOSCIA_MUSCORUM,3
3,J,Boelenslaan,Food_forest,2,ONISCUS_ASELLUS,6
3,J,Boelenslaan,Food_forest,2,TRICHONISCUS_PUSILLUS,1
3,AN,Oostwaard,Food_forest,1,PHILOSCIA_MUSCORUM,1
3,AK,Rijswijk,Forest,2,ONISCUS_ASELLUS,4
3,AK,Rijswijk,Forest,2,PORCELLIO_SCABER,1
3,AK,Rijswijk,Forest,2,ARMADILLIDIUM_VULGARE,14
3,AK,Rijswijk,Forest,2,PHILOSCIA_MUSCORUM,11
3,AU,Malden,Forest,1,ONISCUS_ASELLUS,17
3,AU,Malden,Forest,1,PORCELLIO_SCABER,19
3,AU,Malden,Forest,1,ARMADILLIDIUM_VULGARE,17
3,AU,Malden,Forest,1,PHILOSCIA_MUSCORUM,24
3,R,Sint-Truiden,Grassland,2,ARMADILLIDIUM_VULGARE,1
3,I,Boelenslaan,Grassland,2,PORCELLIO_SCABER,4
3,I,Boelenslaan,Grassland,2,ONISCUS_ASELLUS,5
3,I,Boelenslaan,Grassland,2,PHILOSCIA_MUSCORUM,12
3,AO,Etten-Leur,Food_forest,1,ONISCUS_ASELLUS,6
3,AO,Etten-Leur,Food_forest,1,PHILOSCIA_MUSCORUM,55
3,AO,Etten-Leur,Food_forest,1,PORCELLIO_SCABER,92
3,AO,Etten-Leur,Food_forest,1,HAPLOPHTHALMUS_DANICUS,1
3,AQ,Etten-Leur,Forest,2,ONISCUS_ASELLUS,22
3,AQ,Etten-Leur,Forest,2,PHILOSCIA_MUSCORUM,20
3,AQ,Etten-Leur,Forest,2,PORCELLIO_SCABER,20
3,AP,Etten-Leur,Grassland,1,PORCELLIO_SCABER,23
3,AP,Etten-Leur,Grassland,1,ARMADILLIDIUM_VULGARE,2
3,Q,Sint-Truiden,Forest,2,PHILOSCIA_MUSCORUM,1
3,Q,Sint-Truiden,Forest,2,ONISCUS_ASELLUS,2
3,P,Sint-Truiden,Food_forest,2,PHILOSCIA_MUSCORUM,1
3,P,Sint-Truiden,Food_forest,2,ARMADILLIDIUM_VULGARE,2
3,P,Sint-Truiden,Food_forest,2,ONISCUS_ASELLUS,2
3,P,Sint-Truiden,Food_forest,2,TRICHONISCUS_PUSILLUS,1
3,G,Vlaardingen,Food_forest,1,PHILOSCIA_MUSCORUM,5
3,G,Vlaardingen,Food_forest,1,ONISCUS_ASELLUS,11
3,G,Vlaardingen,Food_forest,1,PORCELLIO_SCABER,22
3,G,Vlaardingen,Food_forest,1,TRICHONISCUS_PROVISORIUS,1
3,G,Vlaardingen,Food_forest,1,TRICHONISCUS_PUSILLUS,9
3,AO,Etten-Leur,Food_forest,2,PORCELLIO_SCABER,1
3,AO,Etten-Leur,Food_forest,2,PHILOSCIA_MUSCORUM,4
3,AO,Etten-Leur,Food_forest,2,ONISCUS_ASELLUS,11
3,AW,Vaassen,Forest,2,PORCELLIO_SCABER,2
3,AW,Vaassen,Forest,2,PHILOSCIA_MUSCORUM,1
3,AX,Vaassen,Food_forest,2,PORCELLIO_SCABER,9
3,AX,Vaassen,Food_forest,2,ONISCUS_ASELLUS,3
3,AX,Vaassen,Food_forest,2,ARMADILLIDIUM_VULGARE,23
3,U,Amsterdam,Food_forest,1,PHILOSCIA_MUSCORUM,8
3,U,Amsterdam,Food_forest,1,TRACHELIPUS_RATHKII,23
3,AM,Oostwaard,Forest,2,ONISCUS_ASELLUS,5
3,AM,Oostwaard,Forest,2,LIGIDIUM_HYPNORUM,1
3,AM,Oostwaard,Forest,2,TRICHONISCUS_PUSILLUS,1
3,I,Boelenslaan,Grassland,1,ONISCUS_ASELLUS,1
3,I,Boelenslaan,Grassland,1,PORCELLIO_SCABER,2
3,I,Boelenslaan,Grassland,1,PHILOSCIA_MUSCORUM,7
3,AW,Vaassen,Forest,1,PORCELLIO_SCABER,7
3,F,Vlaardingen,Grassland,2,TRACHELIPUS_RATHKII,1
3,F,Vlaardingen,Grassland,2,ONISCUS_ASELLUS,1
3,F,Vlaardingen,Grassland,2,PORCELLIO_SCABER,1
3,AB,Nevele,Forest,1,ONISCUS_ASELLUS,5
3,AB,Nevele,Forest,1,PHILOSCIA_MUSCORUM,16
3,AB,Nevele,Forest,1,PORCELLIO_SCABER,9
3,AB,Nevele,Forest,1,ARMADILLIDIUM_VULGARE,73
3,AB,Nevele,Forest,1,TRICHONISCOIDES_SPEC.,1
3,AB,Nevele,Forest,1,ONISCUS_ASELLUS,2
3,AB,Nevele,Forest,1,PORCELLIO_SCABER,4
3,AB,Nevele,Forest,1,PHILOSCIA_MUSCORUM,13
3,AB,Nevele,Forest,1,ARMADILLIDIUM_VULGARE,70
3,AB,Nevele,Forest,1,TRICHONISCUS_PUSILLUS,2
3,AM,Oostwaard,Forest,1,ONISCUS_ASELLUS,10
3,AM,Oostwaard,Forest,1,PHILOSCIA_MUSCORUM,5
4,AE,Houthulst,Grassland,1,PORCELLIO_SCABER,1
4,AE,Houthulst,Grassland,2,PORCELLIO_SCABER,5
4,AD,Houthulst,Food_forest,1,ONISCUS_ASELLUS,1
4,AD,Houthulst,Food_forest,1,PORCELLIO_SCABER,1
4,AD,Houthulst,Food_forest,1,TRACHELIPUS_RATHKII,6
4,AD,Houthulst,Food_forest,1,ARMADILLIDIUM_VULGARE,9
4,AB,Nevele,Forest,1,ARMADILLIDIUM_VULGARE,36
4,AB,Nevele,Forest,1,PORCELLIO_SCABER,3
4,AB,Nevele,Forest,1,PHILOSCIA_MUSCORUM,3
4,AF,Houthulst,Forest,1,PORCELLIO_SCABER,5
4,AF,Houthulst,Forest,1,PHILOSCIA_MUSCORUM,1
4,AU,Malden,Forest,2,ONISCUS_ASELLUS,2
4,AU,Malden,Forest,2,PORCELLIO_SCABER,23
4,AU,Malden,Forest,2,ARMADILLIDIUM_VULGARE,16
4,AU,Malden,Forest,2,PHILOSCIA_MUSCORUM,32
4,AD,Houthulst,Food_forest,2,PHILOSCIA_MUSCORUM,1
4,AD,Houthulst,Food_forest,2,PORCELLIO_SCABER,4
4,AD,Houthulst,Food_forest,2,ONISCUS_ASELLUS,11
4,AD,Houthulst,Food_forest,2,ARMADILLIDIUM_VULGARE,17
4,AD,Houthulst,Food_forest,2,HAPLOPHTHALMUS_DANICUS,1
4,AD,Houthulst,Food_forest,2,TRICHONISCOIDES_SPEC.,1
4,AD,Houthulst,Food_forest,2,ARMADILLIDIUM_VULGARE,130
4,AD,Houthulst,Food_forest,2,ONISCUS_ASELLUS,2
4,AD,Houthulst,Food_forest,2,PORCELLIO_SCABER,2
4,AD,Houthulst,Food_forest,2,PHILOSCIA_MUSCORUM,11
4,Z,Nevele,Food_forest,2,ARMADILLIDIUM_VULGARE,64
4,Z,Nevele,Food_forest,2,ONISCUS_ASELLUS,1
4,Z,Nevele,Food_forest,2,PHILOSCIA_MUSCORUM,3
4,AI,Rijswijk,Food_forest,2,ARMADILLIDIUM_VULGARE,3
4,A,Haarzuilens,Food_forest,2,PHILOSCIA_MUSCORUM,2
4,A,Haarzuilens,Food_forest,2,TRACHELIPUS_RATHKII,2
4,AK,Rijswijk,Forest,2,ARMADILLIDIUM_VULGARE,8
4,AK,Rijswijk,Forest,2,ONISCUS_ASELLUS,2
4,AK,Rijswijk,Forest,2,PORCELLIO_SCABER,3
4,AK,Rijswijk,Forest,2,PHILOSCIA_MUSCORUM,1
4,AF,Houthulst,Forest,2,ONISCUS_ASELLUS,2
4,AF,Houthulst,Forest,2,PORCELLIO_SCABER,1
4,AF,Houthulst,Forest,2,PHILOSCIA_MUSCORUM,2
4,Z,Nevele,Food_forest,1,ARMADILLIDIUM_VULGARE,22
4,Z,Nevele,Food_forest,1,PORCELLIO_SCABER,4
2,AF,Houthulst,Forest,1,ONISCUS_ASELLUS,5
2,AF,Houthulst,Forest,1,PORCELLIO_SCABER,7
2,AF,Houthulst,Forest,1,ARMADILLIDIUM_VULGARE,4
2,AF,Houthulst,Forest,1,PHILOSCIA_MUSCORUM,23
2,AF,Houthulst,Forest,1,TRICHONISCUS_PUSILLUS,2
1,AO,Etten-Leur,Food_forest,1,PHILOSCIA_MUSCORUM,30
1,AO,Etten-Leur,Food_forest,1,PORCELLIO_SCABER,3
1,AO,Etten-Leur,Food_forest,1,ONISCUS_ASELLUS,2
1,AO,Etten-Leur,Food_forest,1,HAPLOPHTHALMUS_DANICUS,1
3,AQ,Etten-Leur,Forest,2,PHILOSCIA_MUSCORUM,57
3,AQ,Etten-Leur,Forest,2,PORCELLIO_SCABER,38
3,AQ,Etten-Leur,Forest,2,ONISCUS_ASELLUS,52
3,AQ,Etten-Leur,Forest,2,PORCELLIO_SCABER,8
3,AQ,Etten-Leur,Forest,2,ONISCUS_ASELLUS,5
3,AQ,Etten-Leur,Forest,2,PHILOSCIA_MUSCORUM,16
3,S,Sint-Truiden,Arable_field,1,ONISCUS_ASELLUS,1
3,S,Sint-Truiden,Arable_field,1,PORCELLIO_SCABER,1
3,S,Sint-Truiden,Arable_field,1,PHILOSCIA_MUSCORUM,2
3,S,Sint-Truiden,Arable_field,1,TRICHONISCUS_PUSILLUS,1
1,E,Vlaardingen,Forest,2,PORCELLIO_SCABER,3
1,E,Vlaardingen,Forest,2,ONISCUS_ASELLUS,5
1,E,Vlaardingen,Forest,2,PHILOSCIA_MUSCORUM,5
1,E,Vlaardingen,Forest,2,TRICHONISCUS_PUSILLUS,1
1,E,Vlaardingen,Forest,2,TRICHONISCUS_PROVISORIUS,1
1,AQ,Etten-Leur,Forest,2,PHILOSCIA_MUSCORUM,15
1,AQ,Etten-Leur,Forest,2,PORCELLIO_SCABER,26
1,AQ,Etten-Leur,Forest,2,PHILOSCIA_MUSCORUM,35
1,AQ,Etten-Leur,Forest,2,PORCELLIO_SCABER,56
1,AQ,Etten-Leur,Forest,2,ONISCUS_ASELLUS,7
1,J,Boelenslaan,Food_forest,1,PHILOSCIA_MUSCORUM,1
1,J,Boelenslaan,Food_forest,1,PORCELLIO_SCABER,1
1,J,Boelenslaan,Food_forest,1,ONISCUS_ASELLUS,1
1,J,Boelenslaan,Food_forest,1,TRICHONISCUS_PUSILLUS,1
3,Z,Nevele,Food_forest,2,ARMADILLIDIUM_VULGARE,123
3,Z,Nevele,Food_forest,2,PHILOSCIA_MUSCORUM,3
3,Z,Nevele,Food_forest,2,PORCELLIO_SCABER,10
3,Z,Nevele,Food_forest,2,ONISCUS_ASELLUS,6
3,Z,Nevele,Food_forest,2,ARMADILLIDIUM_VULGARE,128
3,Z,Nevele,Food_forest,2,PHILOSCIA_MUSCORUM,3
3,Z,Nevele,Food_forest,2,PORCELLIO_SCABER,8
3,Z,Nevele,Food_forest,2,ONISCUS_ASELLUS,6
3,Z,Nevele,Food_forest,2,ARMADILLIDIUM_VULGARE,82
3,Z,Nevele,Food_forest,2,TRACHELIPUS_RATHKII,1
3,Z,Nevele,Food_forest,2,PHILOSCIA_MUSCORUM,10
3,Z,Nevele,Food_forest,2,ONISCUS_ASELLUS,8
3,Z,Nevele,Food_forest,2,PORCELLIO_SCABER,9
1,AB,Nevele,Forest,2,PORCELLIO_SCABER,1
1,AB,Nevele,Forest,2,ARMADILLIDIUM_VULGARE,2
1,AB,Nevele,Forest,2,PHILOSCIA_MUSCORUM,28
3,V,Amsterdam,Forest,1,PHILOSCIA_MUSCORUM,1
3,AF,Houthulst,Forest,2,PHILOSCIA_MUSCORUM,4
3,AF,Houthulst,Forest,2,ONISCUS_ASELLUS,1
3,AF,Houthulst,Forest,2,PORCELLIO_SCABER,9
3,AF,Houthulst,Forest,2,TRICHONISCUS_PUSILLUS,1
3,AQ,Etten-Leur,Forest,1,PHILOSCIA_MUSCORUM,3
3,AQ,Etten-Leur,Forest,1,PORCELLIO_SCABER,14
3,AQ,Etten-Leur,Forest,1,ONISCUS_ASELLUS,8
1,Z,Nevele,Food_forest,2,ARMADILLIDIUM_VULGARE,68
1,Z,Nevele,Food_forest,2,TRACHELIPUS_RATHKII,1
1,Z,Nevele,Food_forest,2,PORCELLIO_SCABER,2
1,Z,Nevele,Food_forest,2,PHILOSCIA_MUSCORUM,2
1,H,Boelenslaan,Food_forest,2,LIGIDIUM_HYPNORUM,5
1,H,Boelenslaan,Food_forest,2,PHILOSCIA_MUSCORUM,1
1,H,Boelenslaan,Food_forest,2,TRICHONISCUS_PUSILLUS,2
4,AP,Etten-Leur,Grassland,1,PORCELLIO_SCABER,7
4,AP,Etten-Leur,Grassland,1,ONISCUS_ASELLUS,1
1,AD,Houthulst,Food_forest,2,ARMADILLIDIUM_VULGARE,1
2,AB,Nevele,Forest,1,HAPLOPHTHALMUS_DANICUS,1
2,Z,Nevele,Food_forest,2,PHILOSCIA_MUSCORUM,1
1,AO,Etten-Leur,Food_forest,1,PORCELLIO_SCABER,1
3,AL,Oostwaard,Grassland,2,TRACHELIPUS_RATHKII,8
3,AL,Oostwaard,Grassland,2,TRICHONISCUS_PUSILLUS,2
2,AB,Nevele,Forest,1,TRICHONISCUS_PUSILLUS,1
2,AD,Houthulst,Food_forest,1,TRICHONISCUS_PUSILLUS,1
2,AD,Houthulst,Food_forest,2,TRICHONISCUS_PUSILLUS,1
